x,y,pdf
0.617405,0.614164,0.162819
0.955300,0.143017,0.701895
0.293662,0.254190,0.210779
0.909388,0.470634,0.413871
0.861097,0.289043,0.546907
0.726768,0.209632,0.541891
0.216457,0.134096,0.191569
0.469789,0.345250,0.292061
0.751225,0.525011,0.308633
0.917253,0.362122,0.507568
0.761110,0.309788,0.487496
0.954852,0.538769,0.368763
0.118225,0.155858,0.092094
0.361117,0.883694,0.256757
0.784090,0.687840,0.178456
0.692007,0.853712,0.020388
0.991573,0.821585,0.137890
0.217243,0.245114,0.148438
0.173912,0.310137,0.073590
0.111534,0.898328,0.100717
0.968919,0.767233,0.176401
0.353805,0.106662,0.323412
0.876522,0.683961,0.218225
0.037567,0.869792,0.036358
0.397731,0.204215,0.321451
0.045532,0.382585,0.044735
0.733193,0.674562,0.167476
0.291620,0.399912,0.116882
0.369433,0.234143,0.283881
0.983473,0.368051,0.522166
0.130913,0.960243,0.115143
0.608596,0.463329,0.289467
0.526048,0.335151,0.337060
0.597264,0.928603,0.150453
0.465276,0.049931,0.436257
0.865305,0.348224,0.501004
0.679339,0.410730,0.369690
0.689893,0.752107,0.073762
0.415872,0.863259,0.225851
0.621478,0.689516,0.094813
0.242446,0.401052,0.073979
0.384967,0.663211,0.042490
0.034177,0.873146,0.033172
0.973288,0.564568,0.351478
0.474031,0.456799,0.211192
0.386473,0.000298,0.376881
0.643948,0.810871,0.008048
0.719357,0.651393,0.182021
0.534916,0.675493,0.054721
0.551050,0.054932,0.505571
0.554108,0.933654,0.186187
0.839280,0.449351,0.408101
0.357223,0.400321,0.169647
0.772751,0.573822,0.275428
0.584140,0.854730,0.088572
0.284633,0.562356,0.026934
0.326019,0.081463,0.305805
0.180308,0.323263,0.071466
0.401976,0.935935,0.268552
0.082497,0.044579,0.080129
0.773450,0.699927,0.162838
0.646900,0.716102,0.084137
0.674390,0.242776,0.490185
0.751465,0.808651,0.053041
0.285388,0.753866,0.225118
0.612416,0.501179,0.259985
0.029885,0.062014,0.025988
0.030163,0.096362,0.020816
0.820567,0.807415,0.086507
0.218223,0.515289,0.042262
0.834086,0.981739,0.057065
0.918267,0.011873,0.785916
0.642225,0.602017,0.187605
0.754432,0.497629,0.333437
0.777631,0.533950,0.312188
0.030013,0.117411,0.016170
0.062247,0.730248,0.059456
0.419660,0.966758,0.271570
0.276561,0.399635,0.104412
0.260215,0.091473,0.243372
0.997802,0.872149,0.098679
0.393299,0.160042,0.337621
0.685209,0.176345,0.539319
0.762785,0.449536,0.377371
0.340487,0.594051,0.010137
0.220280,0.035614,0.215581
0.321593,0.708274,0.142598
0.241740,0.327251,0.124064
0.137963,0.709905,0.124727
0.508340,0.336822,0.324195
0.305306,0.978837,0.222906
0.554728,0.326153,0.361758
0.588101,0.205112,0.460389
0.937787,0.719185,0.207915
0.207906,0.565750,0.099532
0.629032,0.421859,0.334283
0.845620,0.722847,0.172301
0.583763,0.939848,0.170507
0.515807,0.658604,0.058344
0.690098,0.934776,0.095815
0.641226,0.612887,0.177182
0.551016,0.109529,0.483363
0.905670,0.638949,0.267531
0.802538,0.563300,0.296815
0.713257,0.542946,0.275877
0.921158,0.006978,0.791212
0.332292,0.222865,0.259042
0.723658,0.479522,0.334921
0.051819,0.672493,0.050032
0.012437,0.455927,0.012366
0.928998,0.166046,0.672198
0.069464,0.487429,0.067110
0.955428,0.389090,0.496545
0.951997,0.764546,0.173408
0.720534,0.531375,0.289310
0.793181,0.243609,0.552060
0.900154,0.607212,0.293431
0.560651,0.227390,0.429021
0.148451,0.519004,0.111707
0.976272,0.540453,0.372966
0.221257,0.629580,0.151592
0.550137,0.689861,0.050737
0.409003,0.858931,0.227204
0.931946,0.651858,0.264494
0.607330,0.570989,0.196238
0.032892,0.175153,0.002201
0.603533,0.766076,0.010493
0.621182,0.741431,0.045055
0.406939,0.344633,0.247049
0.344315,0.573711,0.012450
0.701365,0.457866,0.342418
0.381240,0.333190,0.235152
0.747763,0.210935,0.552413
0.177529,0.395179,0.019918
0.315194,0.234304,0.239112
0.966675,0.844771,0.110675
0.468238,0.888877,0.208645
0.030652,0.582859,0.030108
0.288980,0.120554,0.261790
0.902858,0.183128,0.647542
0.861691,0.229824,0.593526
0.966561,0.390657,0.498344
0.098331,0.072017,0.092358
0.151986,0.402737,0.009607
0.232989,0.453856,0.024297
0.685153,0.322544,0.440091
0.063403,0.741909,0.060464
0.091602,0.426297,0.086577
0.267672,0.948594,0.205156
0.908120,0.134503,0.687889
0.374284,0.811337,0.206775
0.805609,0.827939,0.061486
0.213598,0.630528,0.159910
0.076205,0.898984,0.071110
0.928887,0.881881,0.066413
0.687784,0.678923,0.141016
0.875083,0.868846,0.056030
0.358974,0.131858,0.319576
0.983340,0.930671,0.047140
0.357797,0.455843,0.126965
0.419541,0.971764,0.270960
0.977077,0.981870,0.005051
0.614877,0.327962,0.397107
0.889723,0.011333,0.769083
0.996623,0.235348,0.639242
0.837020,0.482592,0.379277
0.997229,0.417218,0.483729
0.353060,0.607265,0.012678
0.169862,0.554850,0.125219
0.478422,0.866873,0.178126
0.488515,0.657682,0.040563
0.666243,0.010457,0.613695
0.160811,0.598529,0.145464
0.333789,0.943799,0.239059
0.531630,0.329464,0.344630
0.762664,0.650873,0.202476
0.905680,0.543986,0.349951
0.300775,0.538139,0.009511
0.367138,0.801110,0.202067
0.069180,0.842326,0.065229
0.924485,0.376985,0.497467
0.626947,0.992302,0.187937
0.558663,0.359685,0.340454
0.297136,0.065685,0.283115
0.002680,0.752786,0.002675
0.107054,0.730790,0.098836
0.330779,0.603352,0.027234
0.545876,0.314572,0.364027
0.685305,0.419972,0.365335
0.592789,0.887150,0.114103
0.719398,0.396447,0.400742
0.718760,0.503572,0.312331
0.583620,0.206778,0.456444
0.815059,0.993427,0.076106
0.534664,0.387058,0.305235
0.251679,0.938930,0.196603
0.494251,0.569915,0.127223
0.518746,0.732117,0.011797
0.136345,0.087104,0.126898
0.154075,0.851757,0.134617
0.330826,0.705903,0.131965
0.909976,0.750623,0.171478
0.021718,0.514913,0.021476
0.362449,0.993734,0.247308
0.868122,0.224899,0.600095
0.415881,0.538205,0.100630
0.225964,0.400299,0.060014
0.406381,0.295314,0.278356
0.298697,0.387019,0.132197
0.756869,0.365432,0.442634
0.535058,0.952141,0.218153
0.387049,0.586423,0.034380
0.602038,0.901174,0.121233
0.331388,0.286141,0.224651
0.511158,0.188463,0.415963
0.268236,0.379667,0.111814
0.726199,0.286394,0.487764
0.913190,0.201883,0.636975
0.330498,0.829008,0.246711
0.479853,0.716034,0.023292
0.581941,0.795657,0.032169
0.661097,0.988882,0.161978
0.433776,0.750320,0.093038
0.833953,0.073094,0.693597
0.849372,0.902214,0.016432
0.441269,0.687482,0.023149
0.989047,0.003317,0.832783
0.753243,0.335708,0.464052
0.597091,0.348424,0.371930
0.461967,0.754107,0.075170
0.167112,0.393377,0.011582
0.812104,0.829224,0.063300
0.713824,0.757077,0.081677
0.220821,0.375710,0.073263
0.229409,0.622910,0.136934
0.590106,0.415187,0.317498
0.152569,0.805220,0.134437
0.764593,0.846725,0.024925
0.428405,0.996437,0.271095
0.838021,0.649536,0.234575
0.987234,0.960494,0.025332
0.261445,0.008525,0.257836
0.720484,0.688169,0.148886
0.956340,0.003314,0.814516
0.281777,0.779951,0.223191
0.885702,0.751371,0.162201
0.291340,0.572085,0.030420
0.786290,0.145863,0.617648
0.771851,0.771392,0.096974
0.015121,0.578864,0.014989
0.893866,0.614513,0.285032
0.713349,0.290534,0.478160
0.358937,0.817188,0.226667
0.740653,0.234904,0.531989
0.998546,0.829202,0.133788
0.083259,0.602887,0.079111
0.416993,0.160612,0.356693
0.688712,0.393138,0.388303
0.756346,0.794903,0.068053
0.930545,0.671394,0.247098
0.911590,0.954666,0.000085
0.155939,0.408913,0.010577
0.774100,0.735452,0.130797
0.019530,0.040643,0.017863
0.331552,0.373409,0.168740
0.556466,0.133735,0.476266
0.702409,0.162338,0.558420
0.197848,0.807041,0.167572
0.433100,0.285784,0.304226
0.181684,0.792212,0.156489
0.636022,0.079791,0.559871
0.062465,0.277018,0.014030
0.796487,0.491950,0.355808
0.272509,0.921519,0.209357
0.326736,0.752355,0.185350
0.938187,0.687726,0.235274
0.195148,0.522105,0.069891
0.404147,0.373342,0.225062
0.208778,0.034965,0.204581
0.168683,0.990249,0.142071
0.777329,0.997819,0.099683
0.183356,0.378334,0.037524
0.236702,0.265531,0.155396
0.719996,0.695299,0.142080
0.060238,0.555856,0.058230
0.258217,0.673069,0.162705
0.535778,0.720008,0.011807
0.096561,0.781426,0.089429
0.736678,0.334511,0.457121
0.640399,0.689496,0.105626
0.864881,0.629981,0.261646
0.569720,0.665714,0.086367
0.294193,0.022429,0.287598
0.339920,0.806888,0.232682
0.891881,0.762741,0.154497
0.718735,0.236990,0.518847
0.446705,0.469939,0.181537
0.312417,0.666299,0.106508
0.281537,0.563861,0.031055
0.284309,0.951524,0.213984
0.378657,0.862879,0.258035
0.718911,0.547518,0.274544
0.595886,0.862277,0.088011
0.334596,0.991233,0.235666
0.801652,0.458926,0.385678
0.498070,0.808516,0.103621
0.007134,0.137865,0.007126
0.743722,0.484385,0.339927
0.823595,0.886425,0.018223
0.250979,0.387407,0.091415
0.823043,0.351518,0.482012
0.982796,0.788801,0.162454
0.630330,0.005712,0.587285
0.438401,0.366894,0.254722
0.824828,0.337725,0.493730
0.223427,0.837556,0.183765
0.979789,0.332950,0.551011
0.890547,0.601228,0.295528
0.417542,0.759652,0.115661
0.753743,0.547188,0.290547
0.508622,0.026450,0.479912
0.629336,0.405657,0.347196
0.592972,0.626714,0.137133
0.706899,0.288394,0.476342
0.851345,0.435502,0.424070
0.003169,0.308381,0.003165
0.705023,0.374659,0.410852
0.102102,0.419241,0.070527
0.571979,0.211706,0.445803
0.134184,0.865006,0.119148
0.057614,0.508143,0.055931
0.198119,0.880861,0.165319
0.908188,0.982794,0.023725
0.678032,0.535493,0.265236
0.305068,0.805808,0.234875
0.159298,0.855660,0.138437
0.327924,0.588962,0.015623
0.896136,0.623618,0.277827
0.664998,0.087862,0.576445
0.034079,0.488019,0.033514
0.898563,0.881699,0.054726
0.040458,0.278917,0.036912
0.943705,0.546156,0.359330
0.046013,0.667496,0.044613
0.468550,0.085112,0.427813
0.050766,0.561147,0.049328
0.374062,0.636761,0.024740
0.197276,0.874531,0.164953
0.661536,0.719758,0.088835
0.564399,0.567233,0.174426
0.265908,0.535048,0.017668
0.184686,0.088649,0.173071
0.683020,0.088967,0.588292
0.238532,0.620724,0.126132
0.468940,0.153267,0.401094
0.628216,0.759162,0.032197
0.939492,0.327675,0.543378
0.384942,0.523746,0.090247
0.648098,0.720621,0.080529
0.612014,0.838374,0.054324
0.470068,0.013749,0.449885
0.917273,0.871455,0.070672
0.371461,0.925848,0.257320
0.537914,0.877280,0.143272
0.190637,0.341817,0.069098
0.610805,0.428990,0.318480
0.010636,0.622298,0.010566
0.291453,0.183775,0.241610
0.950497,0.859596,0.092809
0.674713,0.570925,0.232475
0.453649,0.095511,0.411894
0.720390,0.043353,0.638149
0.401499,0.766717,0.136169
0.636840,0.783224,0.014211
0.630335,0.893294,0.095028
0.425716,0.002310,0.412565
0.679682,0.776058,0.045644
0.540957,0.227694,0.415482
0.850226,0.218301,0.597346
0.865174,0.213450,0.607664
0.899423,0.537570,0.353519
0.456532,0.368935,0.266166
0.952947,0.883111,0.074317
0.769273,0.844287,0.029464
0.460068,0.624602,0.052421
0.300994,0.663797,0.113973
0.271105,0.827803,0.213951
0.869804,0.547744,0.335043
0.165078,0.082736,0.155451
0.974498,0.313333,0.566127
0.405675,0.200039,0.329786
0.940854,0.995364,0.019740
0.153668,0.541107,0.127651
0.807194,0.077249,0.674978
0.813897,0.997640,0.080113
0.152324,0.473007,0.066409
0.644950,0.886239,0.079061
0.318988,0.150860,0.278270
0.209663,0.273662,0.126906
0.735944,0.539055,0.289713
0.494568,0.498367,0.190460
0.291811,0.104540,0.268927
0.776408,0.903975,0.020190
0.963788,0.745114,0.193656
0.563847,0.050268,0.517523
0.154384,0.885680,0.134144
0.192502,0.917347,0.160356
0.439288,0.419221,0.216696
0.901424,0.868589,0.066916
0.679483,0.883136,0.055028
0.469139,0.388011,0.261110
0.700755,0.511541,0.297019
0.737397,0.857674,0.000952
0.993704,0.054185,0.792808
0.600729,0.890753,0.112175
0.137388,0.502577,0.107301
0.289961,0.985894,0.214796
0.899729,0.113979,0.699654
0.027787,0.518487,0.027389
0.217795,0.373866,0.071864
0.384549,0.334474,0.236853
0.511095,0.787495,0.072775
0.912325,0.462329,0.421828
0.031004,0.641189,0.030393
0.885475,0.708820,0.199502
0.199452,0.123990,0.178599
0.225743,0.154183,0.193779
0.139984,0.450269,0.058902
0.940071,0.812348,0.128785
0.854338,0.873954,0.042831
0.649217,0.971812,0.154785
0.747654,0.734975,0.118915
0.035332,0.982814,0.034126
0.455437,0.928564,0.259231
0.286594,0.506420,0.026062
0.175405,0.438029,0.015250
0.867052,0.491141,0.382659
0.957348,0.821635,0.126814
0.189778,0.392727,0.032992
0.654112,0.794204,0.013891
0.021469,0.402743,0.021284
0.486851,0.294075,0.337823
0.696623,0.701553,0.124557
0.427651,0.676030,0.021986
0.469402,0.001360,0.452065
0.852672,0.920836,0.002158
0.581324,0.894890,0.129447
0.168914,0.001997,0.168051
0.872894,0.775382,0.136331
0.367747,0.800371,0.200738
0.017307,0.343482,0.017204
0.708322,0.207256,0.533138
0.704350,0.966679,0.115408
0.983989,0.306582,0.574627
0.352619,0.406905,0.161129
0.074848,0.776825,0.070573
0.178183,0.681925,0.156996
0.739557,0.903278,0.039097
0.697819,0.076142,0.605234
0.849525,0.841291,0.069098
0.994946,0.566433,0.355315
0.518613,0.021124,0.489933
0.326371,0.178664,0.273848
0.831465,0.835013,0.066801
0.897983,0.040478,0.753331
0.123598,0.997099,0.109012
0.887528,0.146007,0.669412
0.016375,0.216825,0.016317
0.042561,0.098124,0.032790
0.659989,0.076442,0.578692
0.431732,0.343850,0.265883
0.887572,0.253237,0.585807
0.177514,0.668559,0.156857
0.233569,0.477112,0.005309
0.248497,0.964593,0.193511
0.019496,0.864143,0.019171
0.639384,0.539917,0.241357
0.960194,0.516739,0.389114
0.516803,0.482435,0.218388
0.993732,0.531022,0.385403
0.159063,0.845605,0.138484
0.288054,0.802074,0.225466
0.767985,0.670953,0.186688
0.627518,0.267639,0.446155
0.480928,0.113139,0.427432
0.632441,0.480946,0.288018
0.161126,0.183179,0.123549
0.514768,0.653249,0.062806
0.794488,0.875463,0.013984
0.323015,0.556715,0.010930
0.570946,0.694179,0.059839
0.879581,0.928302,0.007886
0.978522,0.844784,0.114609
0.863572,0.265222,0.566709
0.488192,0.606131,0.089625
0.742261,0.152646,0.588192
0.657718,0.648895,0.153011
0.504303,0.514246,0.183273
0.732530,0.315903,0.469155
0.397831,0.426227,0.181045
0.071818,0.130008,0.054382
0.126565,0.385452,0.020964
0.977935,0.045130,0.792638
0.207048,0.172295,0.170287
0.757253,0.206078,0.560821
0.440146,0.698850,0.035452
0.090582,0.232795,0.035626
0.699922,0.483108,0.320708
0.041289,0.294633,0.040781
0.493029,0.639745,0.061019
0.279235,0.490303,0.033866
0.991726,0.528130,0.387397
0.348662,0.299102,0.230983
0.493658,0.448190,0.231321
0.058141,0.119064,0.043650
0.511516,0.024742,0.482863
0.320726,0.157644,0.277271
0.945706,0.170939,0.675101
0.022418,0.190567,0.013839
0.043147,0.771436,0.041730
0.747085,0.954472,0.079949
0.095336,0.475903,0.090991
0.435944,0.188960,0.358927
0.078785,0.243527,0.019110
0.309741,0.593689,0.035538
0.690971,0.529100,0.277183
0.631753,0.216128,0.481840
0.484924,0.251349,0.362461
0.139732,0.035606,0.137342
0.055559,0.934106,0.052735
0.224921,0.759270,0.188032
0.480904,0.660962,0.032029
0.186269,0.095581,0.173121
0.471334,0.734016,0.047679
0.137958,0.020980,0.136691
0.929925,0.177356,0.663484
0.398382,0.805338,0.179611
0.877088,0.475889,0.399011
0.438698,0.811821,0.153072
0.942561,0.190149,0.658147
0.719060,0.336799,0.446795
0.877933,0.337706,0.514185
0.990692,0.005407,0.831957
0.792778,0.681797,0.187627
0.891888,0.488412,0.393225
0.067568,0.317820,0.032730
0.916096,0.555979,0.342805
0.146449,0.198291,0.103883
0.080190,0.733982,0.075545
0.663043,0.486913,0.299151
0.871063,0.078483,0.710942
0.602368,0.882364,0.103037
0.298670,0.833992,0.229347
0.452026,0.302444,0.307768
0.133633,0.991148,0.116729
0.545768,0.569192,0.161214
0.657551,0.009437,0.607361
0.052570,0.985607,0.049905
0.504123,0.220568,0.393690
0.314337,0.944599,0.229726
0.419219,0.678150,0.030592
0.485374,0.960782,0.265934
0.018020,0.469273,0.017868
0.676729,0.765758,0.053743
0.867358,0.753632,0.153372
0.058553,0.357487,0.057315
0.471369,0.045815,0.442640
0.623586,0.144395,0.518224
0.988597,0.506377,0.405284
0.564903,0.574832,0.167890
0.758665,0.257337,0.525198
0.471048,0.892495,0.210036
0.966645,0.987702,0.003473
0.791665,0.908473,0.016385
0.023243,0.364662,0.023046
0.276772,0.930500,0.211188
0.488936,0.016075,0.465812
0.342790,0.240067,0.259158
0.620170,0.099862,0.538765
0.568449,0.758014,0.003989
0.865766,0.725943,0.177240
0.773709,0.789218,0.081596
0.891634,0.746340,0.168757
0.384814,0.987009,0.256749
0.961938,0.679061,0.249788
0.038594,0.927939,0.037234
0.754834,0.781408,0.079693
0.629165,0.937525,0.137053
0.940897,0.538318,0.365280
0.250125,0.057598,0.240841
0.102373,0.081366,0.094819
0.735383,0.295873,0.485447
0.821375,0.304066,0.518806
0.751756,0.548375,0.288646
0.015149,0.689077,0.014992
0.646438,0.835340,0.029918
0.846532,0.112951,0.673130
0.502481,0.741215,0.032315
0.787741,0.144048,0.619675
0.105412,0.199390,0.064253
0.665592,0.599236,0.202490
0.774100,0.012279,0.692404
0.766304,0.375007,0.439311
0.259014,0.747372,0.211054
0.327988,0.818632,0.246252
0.160982,0.899899,0.138692
0.998959,0.154981,0.709046
0.573591,0.462714,0.269755
0.090000,0.734629,0.084151
0.902334,0.294031,0.558534
0.698683,0.118876,0.582090
0.063649,0.923637,0.059990
0.033899,0.267316,0.033589
0.516963,0.688207,0.030349
0.518699,0.343552,0.326392
0.832866,0.336348,0.498070
0.499584,0.904718,0.199555
0.750547,0.493989,0.334827
0.640366,0.490403,0.284343
0.927608,0.630752,0.281510
0.328723,0.876620,0.241977
0.835394,0.417922,0.432801
0.673573,0.510435,0.284577
0.502944,0.618647,0.087850
0.921397,0.890893,0.056073
0.062713,0.900986,0.059244
0.369627,0.911844,0.257873
0.301163,0.214435,0.236699
0.105236,0.432325,0.077969
0.667376,0.620552,0.184106
0.146642,0.590093,0.134041
0.442787,0.718318,0.053197
0.817063,0.623952,0.249188
0.025186,0.054833,0.022147
0.427435,0.220494,0.336649
0.530092,0.162006,0.443188
0.597034,0.650879,0.116969
0.162643,0.109835,0.147373
0.789911,0.213279,0.572548
0.063116,0.716918,0.060298
0.895277,0.746613,0.169820
0.579206,0.808815,0.046894
0.929956,0.231187,0.619815
0.168182,0.164886,0.136709
0.191034,0.741890,0.164811
0.382063,0.044231,0.364847
0.436829,0.269535,0.316692
0.638910,0.431358,0.332087
0.924303,0.176004,0.662249
0.733393,0.392197,0.410715
0.381050,0.298798,0.256753
0.289730,0.181099,0.241189
0.239975,0.970633,0.188277
0.610135,0.989432,0.197134
0.714793,0.469690,0.339008
0.621904,0.476399,0.286063
0.544478,0.666169,0.069939
0.876252,0.472718,0.401420
0.484774,0.880739,0.187172
0.802037,0.497769,0.353072
0.874914,0.220545,0.606370
0.667494,0.980851,0.150815
0.857644,0.908366,0.014912
0.953094,0.327153,0.548051
0.080705,0.370566,0.054927
0.088669,0.219094,0.039878
0.957878,0.099462,0.738625
0.757915,0.793623,0.069993
0.817728,0.555730,0.309318
0.223404,0.586131,0.105166
0.518167,0.626470,0.090608
0.375231,0.381586,0.197278
0.354961,0.404566,0.164716
0.456414,0.363519,0.269931
0.342309,0.304958,0.222333
0.668182,0.201488,0.513322
0.193617,0.783453,0.165352
0.108265,0.967642,0.097330
0.580595,0.173701,0.472993
0.745326,0.023014,0.666378
0.498792,0.407955,0.266203
0.382640,0.264163,0.278262
0.817707,0.637257,0.237640
0.814163,0.370794,0.462967
0.343599,0.016645,0.334713
0.626107,0.944978,0.145950
0.973104,0.171045,0.685715
0.347146,0.682603,0.093509
0.765814,0.107434,0.630850
0.900382,0.967671,0.015104
0.013912,0.588927,0.013798
0.560194,0.530070,0.204771
0.637012,0.236400,0.472288
0.867095,0.057462,0.723541
0.480316,0.873279,0.183139
0.203716,0.901874,0.168362
0.344213,0.879116,0.249310
0.985057,0.271665,0.604649
0.823454,0.567577,0.301190
0.666116,0.549451,0.247024
0.284017,0.854476,0.219813
0.020025,0.626641,0.019776
0.555800,0.731468,0.013821
0.389819,0.395197,0.198490
0.169248,0.311028,0.068748
0.866967,0.787246,0.123609
0.214061,0.458353,0.003603
0.599779,0.003170,0.563389
0.148093,0.275796,0.069102
0.684828,0.818791,0.008225
0.134567,0.955465,0.117998
0.344498,0.112294,0.313535
0.735744,0.765613,0.084853
0.343796,0.001489,0.336890
0.041157,0.186443,0.006347
0.849541,0.232062,0.586533
0.558539,0.460947,0.262178
0.185066,0.707413,0.161463
0.445576,0.076414,0.411536
0.183551,0.300738,0.088002
0.910600,0.942227,0.009689
0.093110,0.339947,0.021757
0.860360,0.279570,0.554105
0.236766,0.406064,0.065250
0.122976,0.488678,0.108859
0.880435,0.335736,0.516695
0.824230,0.509247,0.351844
0.012034,0.568457,0.011952
0.745284,0.439641,0.377836
0.984858,0.229147,0.640752
0.739982,0.430501,0.382925
0.228328,0.586716,0.101167
0.539845,0.118405,0.470977
0.479263,0.779215,0.087805
0.524878,0.115186,0.460984
